order_date_epoch,order_date,profit
1448150400,2015-11-22,-27.5518
1448236800,2015-11-23,-107.9182
1448323200,2015-11-24,254.598
1448409600,2015-11-25,-117.8601
1448496000,2015-11-26,-14.475
1448668800,2015-11-28,-170.3208
1448755200,2015-11-29,3.945
1448928000,2015-12-01,667.2156
1449014400,2015-12-02,-53.6825
1449100800,2015-12-03,146.8304
1449273600,2015-12-05,78.5007
1449360000,2015-12-06,-194.5532
1449532800,2015-12-08,6.0416
1449619200,2015-12-09,-25.5653
1449878400,2015-12-12,-336.6272
1449964800,2015-12-13,-42.1276
1450051200,2015-12-14,-24.2907
1450137600,2015-12-15,-38.437
1450224000,2015-12-16,83.6834
1450483200,2015-12-19,34.1499
1450569600,2015-12-20,440.7892
1450742400,2015-12-22,23.5416
1450828800,2015-12-23,59.8416
1451088000,2015-12-26,-23.3524
1451174400,2015-12-27,-25.2424
1451347200,2015-12-29,-0.676799999999993
1451433600,2015-12-30,66.1044
1451520000,2015-12-31,45.7038
1451779200,2016-01-03,-348.4578
1451865600,2016-01-04,35.4732
1452988800,2016-01-17,-312.0614
1453161600,2016-01-19,-21.7122
1454112000,2016-01-30,5.0064
1454198400,2016-01-31,38.9066
1454457600,2016-02-03,62.0658
1454716800,2016-02-06,-126.3534
1454889600,2016-02-08,7.8221
1454976000,2016-02-09,79.4354
1455494400,2016-02-15,287.3705
1456099200,2016-02-22,20.6336
1456790400,2016-03-01,4.84879999999999
1456876800,2016-03-02,53.5816
1457136000,2016-03-05,-455.2449
1457395200,2016-03-08,582.1547
1457481600,2016-03-09,52.2915
1457568000,2016-03-10,-1.8904
1458345600,2016-03-19,-43.8962
1458432000,2016-03-20,26.618
1458604800,2016-03-22,-41.7939
1458691200,2016-03-23,-29.2524
1458777600,2016-03-24,-35.9058
1459296000,2016-03-30,-87.9252
1459382400,2016-03-31,27.8283
1459555200,2016-04-02,-93.0414
1459728000,2016-04-04,326.2746
1459900800,2016-04-06,-16.3542
1459987200,2016-04-07,-1133.2884
1460505600,2016-04-13,-132.56
1460764800,2016-04-16,481.0887
1460937600,2016-04-18,95.6401
1461024000,2016-04-19,-564.9804
1461110400,2016-04-20,125.478
1461542400,2016-04-25,13.4038
1461628800,2016-04-26,-5.8346
1461801600,2016-04-28,1911.4571
1461974400,2016-04-30,-15.2225
1462147200,2016-05-02,16.8468
1462320000,2016-05-04,144.6382
1462579200,2016-05-07,-25.9938
1462665600,2016-05-08,138.978
1462838400,2016-05-10,-187.9406
1463011200,2016-05-12,95.2966
1463097600,2016-05-13,22.2788
1463443200,2016-05-17,-44.9892
1463788800,2016-05-21,-52.9584
1463961600,2016-05-23,265.2858
1464048000,2016-05-24,-176.5919
1464134400,2016-05-25,118.0206
1464220800,2016-05-26,-113.0912
1464480000,2016-05-29,5.6994
1464652800,2016-05-31,758.4506
1464739200,2016-06-01,294.7162
1465084800,2016-06-05,4.752
1465344000,2016-06-08,-392.8595
1465430400,2016-06-09,6.2208
1465689600,2016-06-12,6.8768
1466035200,2016-06-16,-6.1662
1466294400,2016-06-19,4.7507
1466553600,2016-06-22,-525.6405
1466812800,2016-06-25,-4.3524
1466899200,2016-06-26,118.1355
1467158400,2016-06-29,72.8946
1467417600,2016-07-02,-125.1067
1467590400,2016-07-04,285.9896
1467676800,2016-07-05,8.93
1467936000,2016-07-08,6.6
1468022400,2016-07-09,-121.58
1468281600,2016-07-12,140.7015
1468368000,2016-07-13,-66.5088
1468713600,2016-07-17,5.4634
1468972800,2016-07-20,109.8482
1469836800,2016-07-30,45.1492
1469923200,2016-07-31,15.777
1470355200,2016-08-05,-19.77
1470441600,2016-08-06,-81.3505
1470528000,2016-08-07,47.1344
1470700800,2016-08-09,186.2448
1470787200,2016-08-10,63.3213
1471046400,2016-08-13,5.5664
1471910400,2016-08-23,-4.898
1471996800,2016-08-24,-133.1877
1472083200,2016-08-25,-26.6026
1472342400,2016-08-28,941.2232
1472428800,2016-08-29,47.0866
1472601600,2016-08-31,6.812
1472860800,2016-09-03,3.6
1472947200,2016-09-04,6.7188
1473033600,2016-09-05,-27.4574
1473206400,2016-09-07,-2.0364
1473465600,2016-09-10,4.452
1473724800,2016-09-13,400.9948
1473811200,2016-09-14,12.691
1473897600,2016-09-15,19.7204
1474070400,2016-09-17,-20.631
1474329600,2016-09-20,-4.4928
1474416000,2016-09-21,187.5729
1474675200,2016-09-24,614.8304
1474761600,2016-09-25,12.8744
1474848000,2016-09-26,372.678
1474934400,2016-09-27,-18.1736
1475280000,2016-10-01,-1.7688
1475884800,2016-10-08,-70.4015
1475971200,2016-10-09,241.5951
1476057600,2016-10-10,1.002
1476230400,2016-10-12,112.2084
1476489600,2016-10-15,-332.0803
1476748800,2016-10-18,-183.1062
1476835200,2016-10-19,59.7558
1477094400,2016-10-22,-7.764
1477180800,2016-10-23,199.8935
1477267200,2016-10-24,-66.6862
1477785600,2016-10-30,74.975
1477872000,2016-10-31,21.036
1478044800,2016-11-02,-8.21599999999999
1478131200,2016-11-03,2.1476
1478304000,2016-11-05,6.4428
1478476800,2016-11-07,-115.8361
1478563200,2016-11-08,59.263
1478649600,2016-11-09,249.0162
1478736000,2016-11-10,851.4902
1478822400,2016-11-11,163.9204
1478908800,2016-11-12,61.0262
1478995200,2016-11-13,62.5725
1479168000,2016-11-15,-3.148
1479254400,2016-11-16,551.1783
1479340800,2016-11-17,442.3828
1479600000,2016-11-20,55.9986
1479686400,2016-11-21,208.3284
1479772800,2016-11-22,-161.555
1479859200,2016-11-23,79.149
1480118400,2016-11-26,233.9961
1480291200,2016-11-28,-32.2392
1480377600,2016-11-29,561.506
1480464000,2016-11-30,-5.823
1480550400,2016-12-01,15.0514
1480809600,2016-12-04,40.4012
1480896000,2016-12-05,85.3352
1480982400,2016-12-06,445.14
1481155200,2016-12-08,293.1141
1481241600,2016-12-09,16.6698
1481328000,2016-12-10,127.0144
1481414400,2016-12-11,143.8088
1481500800,2016-12-12,6.4308
1481932800,2016-12-17,218.8739
1482105600,2016-12-19,79.1245
1482192000,2016-12-20,10.5808
1482278400,2016-12-21,253.3058
1482364800,2016-12-22,4.9648
1482537600,2016-12-24,2306.7423
1482624000,2016-12-25,50.3498
1482710400,2016-12-26,-90.3762
1482796800,2016-12-27,175.8008
1482883200,2016-12-28,1.551
1483142400,2016-12-31,7.613
1483401600,2017-01-03,357.871
1483747200,2017-01-07,-1.8891
1483833600,2017-01-08,456.9723
1485734400,2017-01-30,-344.3048
1485820800,2017-01-31,5.4432
1485993600,2017-02-02,-77.4732
1486512000,2017-02-08,0
1486771200,2017-02-11,0.6993
1487203200,2017-02-16,-224.6094
1487721600,2017-02-22,137.2896
1488153600,2017-02-27,21.5284
1488499200,2017-03-03,-832.2726
1488585600,2017-03-04,64.2
1488672000,2017-03-05,49.5943
1488758400,2017-03-06,-303.157
1488844800,2017-03-07,1.5804
1488931200,2017-03-08,95.6988
1489190400,2017-03-11,27.9776
1489363200,2017-03-13,22.3656
1489449600,2017-03-14,8.4093
1489536000,2017-03-15,-179.2486
1489968000,2017-03-20,147.303
1490054400,2017-03-21,-4.161
1490313600,2017-03-24,10.3408
1490400000,2017-03-25,244.6155
1490745600,2017-03-29,40.7136
1491004800,2017-04-01,0.2598
1491091200,2017-04-02,378.274
1491177600,2017-04-03,150.038
1491350400,2017-04-05,13.8572
1491609600,2017-04-08,-1790.2708
1491696000,2017-04-09,137.0828
1491782400,2017-04-10,3.2224
1492214400,2017-04-15,8.7749
1492387200,2017-04-17,9.0055
1492473600,2017-04-18,-128.5559
1492732800,2017-04-21,-206.9232
1492819200,2017-04-22,11.0572
1492992000,2017-04-24,64.674
1493337600,2017-04-28,15.4117
1493510400,2017-04-30,-10.1736
1493683200,2017-05-02,-109.8174
1493769600,2017-05-03,-72.1581
1494028800,2017-05-06,6.6892
1494288000,2017-05-09,-44.1244
1494374400,2017-05-10,2.3868
1494979200,2017-05-17,-2.9346
1495152000,2017-05-19,6.206
1495324800,2017-05-21,21.8685
1495497600,2017-05-23,148.4946
1495756800,2017-05-26,-75.8369
1495843200,2017-05-27,983.4108
1495929600,2017-05-28,25.06
1496102400,2017-05-30,528.3114
1496188800,2017-05-31,-40.7078
1496534400,2017-06-04,-462.9528
1496707200,2017-06-06,28.7196
1496966400,2017-06-09,173.235
1497139200,2017-06-11,-24.8936
1497225600,2017-06-12,-105.8447
1497312000,2017-06-13,103.1865
1497484800,2017-06-15,54.215
1497744000,2017-06-18,26.9024
1497916800,2017-06-20,54.2249
1498003200,2017-06-21,-1.3376
1498262400,2017-06-24,103.8528
1498348800,2017-06-25,-32.2586
1498435200,2017-06-26,233.044
1498521600,2017-06-27,4.4664
1498608000,2017-06-28,35.9976
1498780800,2017-06-30,-0.6265
1498953600,2017-07-02,14.5152
1499385600,2017-07-07,-33.0869
1499472000,2017-07-08,111.5262
1499644800,2017-07-10,-16.452
1499990400,2017-07-14,132.185
1500163200,2017-07-16,6.1566
1500249600,2017-07-17,91.8224
1500336000,2017-07-18,3.3099
1500681600,2017-07-22,197.5665
1500768000,2017-07-23,2.903
1500940800,2017-07-25,278.6868
1501200000,2017-07-28,-325.2212
1501372800,2017-07-30,41.0564
1501459200,2017-07-31,301.0482
1501545600,2017-08-01,6.6312
1501718400,2017-08-03,61.743
1501804800,2017-08-04,-6.567
1502150400,2017-08-08,25.916
1502409600,2017-08-11,70.4852
1502496000,2017-08-12,55.6083
1502582400,2017-08-13,-159.5896
1503014400,2017-08-18,21.0214
1503187200,2017-08-20,3.9906
1503360000,2017-08-22,-6.8992
1503446400,2017-08-23,-181.8845
1503705600,2017-08-26,358.2649
1503792000,2017-08-27,27.1152
1503878400,2017-08-28,-91.1114
1503964800,2017-08-29,8.7815
1504137600,2017-08-31,2.3968
1504224000,2017-09-01,114.6576
1504310400,2017-09-02,-68.7008
1504396800,2017-09-03,-91.052
1504483200,2017-09-04,243.6384
1504569600,2017-09-05,42.48
1504656000,2017-09-06,75.6682
1504828800,2017-09-08,-626.2389
1504915200,2017-09-09,-12.0064
1505001600,2017-09-10,19.605
1505088000,2017-09-11,95.3906
1505174400,2017-09-12,31.5192
1505260800,2017-09-13,696.2947
1505606400,2017-09-17,12.358
1505779200,2017-09-19,-53.56
1505865600,2017-09-20,41.013
1506038400,2017-09-22,67.8776
1506211200,2017-09-24,-702.1171
1506297600,2017-09-25,248.8453
1506384000,2017-09-26,-512.5326
1506470400,2017-09-27,-225.0976
1506556800,2017-09-28,30.98
1506643200,2017-09-29,10.6288
1506729600,2017-09-30,-3.2406
1506816000,2017-10-01,60.1947
1506902400,2017-10-02,8762.3891
1506988800,2017-10-03,-24.4264
1507075200,2017-10-04,19.4194
1507248000,2017-10-06,14.425
1507420800,2017-10-08,-12.0214
1507593600,2017-10-10,-32.5272
1507680000,2017-10-11,4.133
1507852800,2017-10-13,-133.2227
1507939200,2017-10-14,544.4175
1508025600,2017-10-15,339.7367
1508198400,2017-10-17,972.2454
1508457600,2017-10-20,97.7469
1508544000,2017-10-21,-9.282
1508630400,2017-10-22,10.048
1508716800,2017-10-23,5.6982
1508803200,2017-10-24,5.4432
1509235200,2017-10-29,32.16
1509321600,2017-10-30,3.504
1509408000,2017-10-31,100.7796
1509494400,2017-11-01,24.8589
1509667200,2017-11-03,39.488
1509753600,2017-11-04,-89.9808
1509840000,2017-11-05,-270.7303
1510012800,2017-11-07,1.8465
1510272000,2017-11-10,222.357
1510358400,2017-11-11,316.2964
1510444800,2017-11-12,154.64
1510531200,2017-11-13,8.3508
1510617600,2017-11-14,-3.9032
1510876800,2017-11-17,12.2392
1510963200,2017-11-18,94.4312
1511049600,2017-11-19,44.0725
1511136000,2017-11-20,379.6457
1511222400,2017-11-21,146.2674
1511308800,2017-11-22,10.5934
1511481600,2017-11-24,68.8535
1511568000,2017-11-25,400.1121
1511654400,2017-11-26,4.2408
1511740800,2017-11-27,110.0428
1511913600,2017-11-29,-285.9254
1512000000,2017-11-30,82.9499
1512086400,2017-12-01,-32.9162
1512172800,2017-12-02,-73.9012
1512259200,2017-12-03,112.8474
1512432000,2017-12-05,780.1746
1512691200,2017-12-08,187.0811
1512777600,2017-12-09,64.8438
1512864000,2017-12-10,356.225
1513036800,2017-12-12,203.2542
1513123200,2017-12-13,24.9132
1513296000,2017-12-15,311.4315
1513382400,2017-12-16,-7.9002
1513468800,2017-12-17,4958.304
1513555200,2017-12-18,118.8168
1513641600,2017-12-19,-2.88
1513728000,2017-12-20,15.594
1513987200,2017-12-23,102.0371
1514332800,2017-12-27,-1.0496
1514505600,2017-12-29,174.7376
1514592000,2017-12-30,-10.386
1514764800,2018-01-01,-389.2283
1514851200,2018-01-02,-151.3382
1515283200,2018-01-07,679.996
1515715200,2018-01-12,-1141.47
1515801600,2018-01-13,206.6524
1515888000,2018-01-14,111.1794
1515974400,2018-01-15,-31.3862
1516060800,2018-01-16,2602.0939
1516320000,2018-01-19,2.1
1516406400,2018-01-20,4.176
1516492800,2018-01-21,452.9511
1516579200,2018-01-22,5.7996
1516665600,2018-01-23,21.098
1516924800,2018-01-26,1.816
1517097600,2018-01-28,137.151
1517184000,2018-01-29,39.2581
1517270400,2018-01-30,315.0857
1517616000,2018-02-03,146.2936
1517788800,2018-02-05,-426.274
1518134400,2018-02-09,-436.2648
1518480000,2018-02-13,38.9752
1518739200,2018-02-16,-10.7121
1518825600,2018-02-17,-310.4809
1519084800,2018-02-20,5.311
1519171200,2018-02-21,-2.994
1519516800,2018-02-25,-3.0396
1519948800,2018-03-02,-22.5067
1520035200,2018-03-03,99.7902
1520121600,2018-03-04,-43.6402
1520208000,2018-03-05,143.6663
1520294400,2018-03-06,6.4864
1520640000,2018-03-10,-173.3472
1520726400,2018-03-11,421.0824
1520899200,2018-03-13,347.4113
1520985600,2018-03-14,4.9616
1521244800,2018-03-17,-18.8316
1521331200,2018-03-18,-310.7845
1521504000,2018-03-20,123.2793
1521590400,2018-03-21,659.6894
1521763200,2018-03-23,-32.3388
1521849600,2018-03-24,0.9576
1521936000,2018-03-25,531.7595
1522022400,2018-03-26,393.9248
1522108800,2018-03-27,-98.0704
1522281600,2018-03-29,21.164
1522368000,2018-03-30,149.8956
1522454400,2018-03-31,-149.9048
1522540800,2018-04-01,36.898
1522713600,2018-04-03,2.205
1522800000,2018-04-04,47.98
1522972800,2018-04-06,49.9704
1523145600,2018-04-08,151.0236
1523232000,2018-04-09,219.9904
1523318400,2018-04-10,23.9727
1523404800,2018-04-11,-17.046
1523664000,2018-04-14,4.2048
1523750400,2018-04-15,7.2576
1523836800,2018-04-16,-54.7208
1523923200,2018-04-17,-43.9056
1524182400,2018-04-20,15.8432
1524268800,2018-04-21,-237.2089
1524441600,2018-04-23,55.9224
1524528000,2018-04-24,-36.4485
1524700800,2018-04-26,-1.4413
1524787200,2018-04-27,-30.5176
1525046400,2018-04-30,-69.3952
1525564800,2018-05-06,-89.8693
1525651200,2018-05-07,568.1281
1525737600,2018-05-08,14.5152
1525996800,2018-05-11,-19.1493
1526083200,2018-05-12,-69.062
1526169600,2018-05-13,754.7022
1526256000,2018-05-14,36.7115
1526342400,2018-05-15,22.6126
1526601600,2018-05-18,196.5056
1526688000,2018-05-19,27.6752
1526774400,2018-05-20,236.4051
1526947200,2018-05-22,-54.7089
1527033600,2018-05-23,-59.6544
1527206400,2018-05-25,-11.2806
1527379200,2018-05-27,138.417
1527465600,2018-05-28,-31.1667
1527552000,2018-05-29,110.4299
1527638400,2018-05-30,-6.0196
1527811200,2018-06-01,1398.238
1527897600,2018-06-02,3.7408
1528070400,2018-06-04,-24.4926
1528156800,2018-06-05,52.9173
1528416000,2018-06-08,36.0648
1528502400,2018-06-09,-20.8591
1528588800,2018-06-10,54.3332
1528761600,2018-06-12,-6.8634
1528848000,2018-06-13,-120.4686
1529020800,2018-06-15,55.5306
1529107200,2018-06-16,-8.904
1529193600,2018-06-17,-15.52
1529280000,2018-06-18,23.235
1529366400,2018-06-19,-86.5901
1529625600,2018-06-22,141.3786
1529798400,2018-06-24,-317.0295
1529884800,2018-06-25,16.704
1529971200,2018-06-26,175.0228
1530057600,2018-06-27,9.2322
1530230400,2018-06-29,-92.2124
1530316800,2018-06-30,-63.9612
1530403200,2018-07-01,103.9546
1530489600,2018-07-02,51.3259
1530576000,2018-07-03,205.1889
1530748800,2018-07-05,-337.4099
1531094400,2018-07-09,-97.282
1531180800,2018-07-10,26.1156
1531267200,2018-07-11,11.8248
1531440000,2018-07-13,99.9364
1531699200,2018-07-16,0.91
1532044800,2018-07-20,664.1238
1532131200,2018-07-21,-194.124
1532217600,2018-07-22,-75.192
1532304000,2018-07-23,196.4225
1532476800,2018-07-25,5.2493
1532822400,2018-07-29,299.6397
1532995200,2018-07-31,67.1067
1533081600,2018-08-01,-245.2969
1533254400,2018-08-03,-29.2089
1533340800,2018-08-04,-5.6406
1533427200,2018-08-05,164.0938
1533513600,2018-08-06,40.3536
1533600000,2018-08-07,-18.7193
1533859200,2018-08-10,521.9644
1533945600,2018-08-11,3.8082
1534291200,2018-08-15,23.184
1534464000,2018-08-17,-123.5122
1534550400,2018-08-18,-32.0998
1534636800,2018-08-19,-3.9032
1534809600,2018-08-21,35.0868
1535241600,2018-08-26,-29.8808
1535328000,2018-08-27,0.372
1535414400,2018-08-28,49.7247
1535500800,2018-08-29,14.977
1535673600,2018-08-31,166.0698
1535760000,2018-09-01,134.5302
1535846400,2018-09-02,1173.5272
1535932800,2018-09-03,-149.1166
1536019200,2018-09-04,-100.9228
1536278400,2018-09-07,870.191
1536364800,2018-09-08,-535.0511
1536451200,2018-09-09,11.6652
1536537600,2018-09-10,-1002.0267
1536624000,2018-09-11,-57.1342
1536883200,2018-09-14,8.763
1536969600,2018-09-15,40.1349
1537056000,2018-09-16,11.9676
1537142400,2018-09-17,4.2234
1537228800,2018-09-18,51.678
1537488000,2018-09-21,9.8784
1537574400,2018-09-22,199.2223
1537660800,2018-09-23,-93.7756
1537747200,2018-09-24,458.4564
1537833600,2018-09-25,55.1765
1538092800,2018-09-28,-0.3488
1538179200,2018-09-29,56.8968
1538265600,2018-09-30,-17.469
1538352000,2018-10-01,50.8284
1538438400,2018-10-02,12.8122
1538524800,2018-10-03,845.4926
1538784000,2018-10-06,33.8598
1538870400,2018-10-07,15.8752
1539043200,2018-10-09,-500.0593
1539129600,2018-10-10,-47.8716
1539302400,2018-10-12,140.4693
1539388800,2018-10-13,-131.409
1539475200,2018-10-14,-66.0118
1539907200,2018-10-19,-147.6652
1540080000,2018-10-21,413.9196
1540166400,2018-10-22,90.1171
1540252800,2018-10-23,-28.1469
1540339200,2018-10-24,-81.3065
1540512000,2018-10-26,15.315
1540598400,2018-10-27,12.4278
1540684800,2018-10-28,-0.5288
1540857600,2018-10-30,-72.5666
1540944000,2018-10-31,41.9694
1541116800,2018-11-02,50.4584
1541203200,2018-11-03,24.8724
1541289600,2018-11-04,-25.583
1541376000,2018-11-05,145.2956
1541462400,2018-11-06,-4.2336
1541548800,2018-11-07,19.08
1541808000,2018-11-10,-427.45
1541894400,2018-11-11,71.3254
1541980800,2018-11-12,-38.4961
1542067200,2018-11-13,-94.7489
1542153600,2018-11-14,-48.286
1542412800,2018-11-17,69.5272
1542499200,2018-11-18,45.4232
1542585600,2018-11-19,-2586.3198
1542672000,2018-11-20,9.68
1542758400,2018-11-21,-12.4146
1542844800,2018-11-22,2.232
1542931200,2018-11-23,191.4789
1543017600,2018-11-24,-14.2113
1543104000,2018-11-25,-162.9414
1543190400,2018-11-26,904.5028
1543276800,2018-11-27,372.1819
1543536000,2018-11-30,-9.9685
1543622400,2018-12-01,79.1196
1543708800,2018-12-02,-23.6155999999999
1543795200,2018-12-03,-10.6428
1543881600,2018-12-04,181.1396
1543968000,2018-12-05,74.8437
1544140800,2018-12-07,-2922.7981
1544227200,2018-12-08,419.3294
1544313600,2018-12-09,425.5812
1544400000,2018-12-10,15.525
1544486400,2018-12-11,-51.7132
1544745600,2018-12-14,-350.2202
1544832000,2018-12-15,1.0192
1544918400,2018-12-16,5.184
1545004800,2018-12-17,-157.266
1545091200,2018-12-18,33.8443
1545350400,2018-12-21,25.7718
1545436800,2018-12-22,926.1893
1545523200,2018-12-23,-22.7424
1545609600,2018-12-24,19.824
1545696000,2018-12-25,-122.6016
1545782400,2018-12-26,63.7302
1545955200,2018-12-28,-5.0438
1546041600,2018-12-29,100.656
1546128000,2018-12-30,56.511
