order_date_epoch,order_date,profit
1444867200,2015-10-15,4.0383
1445126400,2015-10-18,589.9718
1445299200,2015-10-20,-172.4535
1445385600,2015-10-21,122.9662
1445472000,2015-10-22,10.3936
1445644800,2015-10-24,7.4208
1445904000,2015-10-27,7.6626
1446336000,2015-11-01,149.0671
1446422400,2015-11-02,239.976
1446508800,2015-11-03,-312.9382
1446595200,2015-11-04,7.8182
1446681600,2015-11-05,56.7216
1446768000,2015-11-06,20.9664
1447286400,2015-11-12,0.8856
1447459200,2015-11-14,15.552
1447545600,2015-11-15,37.3976
1447891200,2015-11-19,180.2656
1448064000,2015-11-21,323.127
1448150400,2015-11-22,465.2249
1448323200,2015-11-24,48.906
1448668800,2015-11-28,114.8011
1448841600,2015-11-30,-4.428
1448928000,2015-12-01,9.5968
1449014400,2015-12-02,7.9958
1449273600,2015-12-05,6.8768
1449360000,2015-12-06,13.7176
1449446400,2015-12-07,48.5392
1449878400,2015-12-12,7.6284
1449964800,2015-12-13,5.8233
1450051200,2015-12-14,13.9728
1450224000,2015-12-16,118.9172
1450310400,2015-12-17,11.214
1450483200,2015-12-19,218.3285
1450569600,2015-12-20,710.6466
1450656000,2015-12-21,-14.592
1450828800,2015-12-23,11.2614
1450915200,2015-12-24,3.4684
1451174400,2015-12-27,195.9808
1451433600,2015-12-30,-8.8038
1451865600,2016-01-04,69.1992
1452297600,2016-01-09,131.0797
1452643200,2016-01-13,4.8118
1452988800,2016-01-17,10.008
1453593600,2016-01-24,2.132
1453939200,2016-01-28,-1862.3124
1454457600,2016-02-03,35.0244
1454716800,2016-02-06,16.3896
1454803200,2016-02-07,152.5909
1455926400,2016-02-20,2.999
1456617600,2016-02-28,15.5664
1456790400,2016-03-01,27.0112
1457481600,2016-03-09,1.6704
1457740800,2016-03-12,9.998
1458086400,2016-03-16,3436.3225
1458345600,2016-03-19,4.8924
1458518400,2016-03-21,242.5149
1458604800,2016-03-22,61.2238
1458691200,2016-03-23,14.7604
1458777600,2016-03-24,0.5244
1458950400,2016-03-26,23.235
1459209600,2016-03-29,132.7241
1459382400,2016-03-31,27.986
1459814400,2016-04-05,-115.7156
1459900800,2016-04-06,16.1838
1460332800,2016-04-11,24.4176
1460764800,2016-04-16,397.9448
1460937600,2016-04-18,41.535
1461110400,2016-04-20,381.6627
1461196800,2016-04-21,228.8928
1461628800,2016-04-26,-207.554
1462060800,2016-05-01,29.748
1462579200,2016-05-07,21.0128
1462752000,2016-05-09,23.9169
1463270400,2016-05-15,8.7906
1463356800,2016-05-16,31.996
1463702400,2016-05-20,15.4792
1463961600,2016-05-23,87.7443
1464134400,2016-05-25,58.38
1464220800,2016-05-26,114.5576
1464566400,2016-05-30,36.4704
1464652800,2016-05-31,1.1556
1465344000,2016-06-08,96.5101
1465430400,2016-06-09,-21.3815
1465603200,2016-06-11,-60.6004
1465689600,2016-06-12,4.1988
1465776000,2016-06-13,349.3947
1465948800,2016-06-15,-0.7295
1466208000,2016-06-18,313.4384
1466467200,2016-06-21,37.7916
1466640000,2016-06-23,102.0138
1466899200,2016-06-26,174.2594
1467072000,2016-06-28,97.2226
1467417600,2016-07-02,64.951
1467504000,2016-07-03,149.4843
1467676800,2016-07-05,-0.0338999999999992
1468022400,2016-07-09,0.8385
1468368000,2016-07-13,18.6624
1468713600,2016-07-17,5.798
1469318400,2016-07-24,174.0094
1469404800,2016-07-25,88.6738
1469577600,2016-07-27,0.2997
1469923200,2016-07-31,105.468
1470528000,2016-08-07,160.2692
1470700800,2016-08-09,1.6704
1470873600,2016-08-11,12.1149
1471046400,2016-08-13,10.7922
1471737600,2016-08-21,18.2472
1471910400,2016-08-23,364.3753
1471996800,2016-08-24,1605.7021
1472860800,2016-09-03,62.8075
1472947200,2016-09-04,258.2784
1473033600,2016-09-05,12.2328
1473120000,2016-09-06,42.4509
1473206400,2016-09-07,12.3144
1473292800,2016-09-08,8.1168
1473724800,2016-09-13,34.4243
1473811200,2016-09-14,5.3898
1473897600,2016-09-15,515.0358
1473984000,2016-09-16,14.6264
1474070400,2016-09-17,10.896
1474156800,2016-09-18,152.388
1474243200,2016-09-19,27.5632
1474329600,2016-09-20,-972.0496
1474416000,2016-09-21,756.0033
1474502400,2016-09-22,-39.2316
1474675200,2016-09-24,155.25
1474761600,2016-09-25,-4.9428
1474934400,2016-09-27,631.269
1475366400,2016-10-02,-5.412
1475539200,2016-10-04,43.2234
1475625600,2016-10-05,22.4532
1475971200,2016-10-09,5.8942
1476057600,2016-10-10,-337.806
1476144000,2016-10-11,-380.5146
1476316800,2016-10-13,101.1854
1477094400,2016-10-22,0.9952
1477180800,2016-10-23,-9.9809
1477612800,2016-10-28,36.8692
1477785600,2016-10-30,53.0439
1477958400,2016-11-01,45.294
1478044800,2016-11-02,55.3616
1478304000,2016-11-05,50.071
1478476800,2016-11-07,-1044.4553
1478563200,2016-11-08,190.8654
1478908800,2016-11-12,-51.9419
1478995200,2016-11-13,-55.5939
1479081600,2016-11-14,339.1629
1479168000,2016-11-15,14.3856
1479600000,2016-11-20,-91.074
1479686400,2016-11-21,4.7712
1479772800,2016-11-22,14.5563
1480032000,2016-11-25,1.476
1480118400,2016-11-26,190.4298
1480204800,2016-11-27,-155.0016
1480464000,2016-11-30,92.3785
1480550400,2016-12-01,47.3544
1480723200,2016-12-03,-50.5032
1480809600,2016-12-04,-1059.3924
1480896000,2016-12-05,10.9602
1480982400,2016-12-06,50.4426
1481068800,2016-12-07,112.2738
1481328000,2016-12-10,34.3474
1481414400,2016-12-11,87.3642
1481673600,2016-12-14,19.54
1481760000,2016-12-15,21.5397
1482019200,2016-12-18,28.4248
1482192000,2016-12-20,14.8284
1482278400,2016-12-21,28.6434
1482451200,2016-12-23,56.3528
1482624000,2016-12-25,128.0822
1482796800,2016-12-27,66.0856
1483142400,2016-12-31,278.3802
1483488000,2017-01-04,119.996
1483574400,2017-01-05,46.4568
1483833600,2017-01-08,-7.832
1484352000,2017-01-14,64.046
1484611200,2017-01-17,31.6
1485043200,2017-01-22,-56.9024
1485216000,2017-01-24,15.68
1485820800,2017-01-31,694.4142
1485907200,2017-02-01,14.677
1485993600,2017-02-02,2825.2862
1486080000,2017-02-03,225.264
1486252800,2017-02-05,688.7151
1486339200,2017-02-06,-18.1808
1486425600,2017-02-07,24.6018
1486512000,2017-02-08,126.8973
1486857600,2017-02-12,182.998
1487030400,2017-02-14,68.6868
1487203200,2017-02-16,37.5988
1487548800,2017-02-20,5.5674
1487635200,2017-02-21,2.9494
1488585600,2017-03-04,3.528
1488931200,2017-03-08,81.409
1489190400,2017-03-11,156.6804
1489276800,2017-03-12,6.2208
1489363200,2017-03-13,106.5112
1489536000,2017-03-15,168.1024
1489795200,2017-03-18,-7.761
1489881600,2017-03-19,-20.724
1489968000,2017-03-20,38.038
1490486400,2017-03-26,-12.0779
1490572800,2017-03-27,35.8254
1490659200,2017-03-28,7.85
1491004800,2017-04-01,3.0976
1491264000,2017-04-04,19.0695
1491609600,2017-04-08,156.4114
1491955200,2017-04-12,100.0993
1492128000,2017-04-14,12.18
1492214400,2017-04-15,-14.7436
1492300800,2017-04-16,52.0796
1492387200,2017-04-17,24.2707
1492473600,2017-04-18,63.0396
1492905600,2017-04-23,11.325
1493596800,2017-05-01,-75.2426
1493683200,2017-05-02,11.691
1493942400,2017-05-05,96.3887
1494288000,2017-05-09,9.1938
1494547200,2017-05-12,2.9592
1494720000,2017-05-14,-37.6126
1494806400,2017-05-15,263.306
1494979200,2017-05-17,-23.7792
1495152000,2017-05-19,179.7488
1495238400,2017-05-20,83.0025
1495411200,2017-05-22,7.2177
1495497600,2017-05-23,2.4402
1495584000,2017-05-24,112.123
1495670400,2017-05-25,167.6508
1495756800,2017-05-26,25.8328
1495929600,2017-05-28,45.2306
1496016000,2017-05-29,291.9959
1496102400,2017-05-30,1106.9376
1496534400,2017-06-04,35.6636
1496707200,2017-06-06,280.8057
1496966400,2017-06-09,-27.828
1497225600,2017-06-12,64.2384
1497398400,2017-06-14,-24.316
1497571200,2017-06-16,-1.8295
1498435200,2017-06-26,39.4255
1498694400,2017-06-29,19.188
1498780800,2017-06-30,301.0897
1498867200,2017-07-01,40.756
1498953600,2017-07-02,3.157
1499385600,2017-07-07,5.1282
1499472000,2017-07-08,56.4925
1499990400,2017-07-14,39.883
1500163200,2017-07-16,71.7182
1500336000,2017-07-18,39.4268
1500422400,2017-07-19,363.4222
1500595200,2017-07-21,2.0358
1500768000,2017-07-23,-102.3419
1500854400,2017-07-24,21.228
1500940800,2017-07-25,426.0258
1501286400,2017-07-29,4.8621
1501804800,2017-08-04,63.3456
1501891200,2017-08-05,59.115
1502150400,2017-08-08,0.2334
1502236800,2017-08-09,67.2246
1502496000,2017-08-12,-255.5875
1502582400,2017-08-13,77.2844
1502668800,2017-08-14,5.4432
1502755200,2017-08-15,93.084
1503273600,2017-08-21,6.8468
1503705600,2017-08-26,52.2792
1503792000,2017-08-27,3.3408
1504310400,2017-09-02,162.1988
1504396800,2017-09-03,41.0216
1504483200,2017-09-04,215.1608
1504569600,2017-09-05,280.365
1504656000,2017-09-06,27.5286
1504828800,2017-09-08,31.8076
1505001600,2017-09-10,66.909
1505088000,2017-09-11,757.3965
1505174400,2017-09-12,314.6962
1505347200,2017-09-14,12.4416
1505520000,2017-09-16,30.445
1505606400,2017-09-17,190.08
1505692800,2017-09-18,40.994
1505779200,2017-09-19,107.6297
1505865600,2017-09-20,-10.0011
1506038400,2017-09-22,16.3473
1506124800,2017-09-23,115.4659
1506384000,2017-09-26,-75.5958
1506470400,2017-09-27,13.3743
1506643200,2017-09-29,109.377
1506816000,2017-10-01,0.5436
1507075200,2017-10-04,22.3578
1507420800,2017-10-08,-67.851
1507593600,2017-10-10,-7.1092
1507939200,2017-10-14,79.1866
1508025600,2017-10-15,163.3604
1508457600,2017-10-20,18.33
1508544000,2017-10-21,-4.4221
1508630400,2017-10-22,11.1776
1508803200,2017-10-24,17.9982
1508889600,2017-10-25,78.396
1509062400,2017-10-27,75.6548
1509148800,2017-10-28,-15.7176
1509408000,2017-10-31,11.2224
1509494400,2017-11-01,124.4453
1509667200,2017-11-03,183.6164
1509753600,2017-11-04,-309.4306
1509840000,2017-11-05,165.8033
1509926400,2017-11-06,20.89
1510099200,2017-11-08,261.4956
1510272000,2017-11-10,10.465
1510358400,2017-11-11,43.4442
1510531200,2017-11-13,5.8653
1510617600,2017-11-14,121.2536
1510704000,2017-11-15,-199.5076
1510963200,2017-11-18,527.984
1511049600,2017-11-19,6.006
1511136000,2017-11-20,39.8041
1511481600,2017-11-24,16.158
1511568000,2017-11-25,39.4522
1511654400,2017-11-26,1554.0744
1511740800,2017-11-27,-99.7584
1511827200,2017-11-28,425.5029
1512000000,2017-11-30,2.7144
1512086400,2017-12-01,793.1089
1512432000,2017-12-05,340.9826
1512691200,2017-12-08,46.5934
1512777600,2017-12-09,117.99
1512950400,2017-12-11,9.1251
1513036800,2017-12-12,43.0824
1513209600,2017-12-14,58.6872
1513296000,2017-12-15,9.3312
1513382400,2017-12-16,3.0576
1513555200,2017-12-18,-349.3705
1513728000,2017-12-20,22.9368
1513987200,2017-12-23,249.1506
1514073600,2017-12-24,9.003
1514160000,2017-12-25,364.8721
1514332800,2017-12-27,1.2006
1514505600,2017-12-29,-7.9336
1514592000,2017-12-30,25.2784
1514678400,2017-12-31,11.7892
1514851200,2018-01-02,-61.5156
1515196800,2018-01-06,15.5204
1515283200,2018-01-07,-1.9656
1515888000,2018-01-14,27.962
1516492800,2018-01-21,1.841
1516752000,2018-01-24,0.1134
1516924800,2018-01-26,796.4563
1517270400,2018-01-30,-68.1096
1517616000,2018-02-03,37.7656
1517875200,2018-02-06,79.1934
1518825600,2018-02-17,8.4564
1518998400,2018-02-19,361.2994
1519516800,2018-02-25,-16.3402
1520035200,2018-03-03,19.656
1520208000,2018-03-05,336.785
1520467200,2018-03-08,178.3744
1520640000,2018-03-10,-6.3784
1520812800,2018-03-12,18.5886
1521244800,2018-03-17,1.6704
1521590400,2018-03-21,8.048
1522022400,2018-03-26,22.0835
1522108800,2018-03-27,144.8492
1522195200,2018-03-28,-48.1194
1522368000,2018-03-30,16.7328
1522454400,2018-03-31,1701.784
1522540800,2018-04-01,0.8079
1522627200,2018-04-02,206.4784
1522972800,2018-04-06,-5.94
1523059200,2018-04-07,-341.1727
1523145600,2018-04-08,1280.5143
1523232000,2018-04-09,79.625
1523318400,2018-04-10,-1.2453
1523404800,2018-04-11,2.5149
1523664000,2018-04-14,-32.2192
1523750400,2018-04-15,-4.4889
1523836800,2018-04-16,11.1036
1524355200,2018-04-22,87.7578
1524441600,2018-04-23,-13.2408
1524528000,2018-04-24,-21.294
1524614400,2018-04-25,12.048
1524873600,2018-04-28,89.8632
1525046400,2018-04-30,5.5386
1525132800,2018-05-01,-453.8578
1525392000,2018-05-04,189.9348
1525478400,2018-05-05,15.525
1525564800,2018-05-06,75.7351
1525824000,2018-05-09,47.8908
1526169600,2018-05-13,2.3364
1526256000,2018-05-14,23.8581
1526601600,2018-05-18,166.2205
1526688000,2018-05-19,697.0785
1527206400,2018-05-25,13.428
1527292800,2018-05-26,70.2288
1527379200,2018-05-27,162.3576
1527465600,2018-05-28,33.2156
1527638400,2018-05-30,38.7854
1527897600,2018-06-02,9.1872
1527984000,2018-06-03,57.7245
1528070400,2018-06-04,91.2378
1528156800,2018-06-05,7.2576
1528502400,2018-06-09,23.0864
1528588800,2018-06-10,84.22
1528675200,2018-06-11,-2.7196
1528761600,2018-06-12,110.961
1528848000,2018-06-13,50.9208
1529020800,2018-06-15,334.8495
1529107200,2018-06-16,214.8952
1529452800,2018-06-20,141.8768
1529625600,2018-06-22,12.6927
1529971200,2018-06-26,-8.9958
1530316800,2018-06-30,5.368
1530576000,2018-07-03,82.1218
1530835200,2018-07-06,23.924
1531180800,2018-07-10,18.8094
1531612800,2018-07-15,213.7332
1531699200,2018-07-16,15.147
1531785600,2018-07-17,2.1736
1532131200,2018-07-21,195.5652
1532649600,2018-07-27,9.9022
1532822400,2018-07-29,8.2912
1532995200,2018-07-31,8.2848
1533081600,2018-08-01,16.9975
1533427200,2018-08-05,6.3296
1533513600,2018-08-06,30.7104
1533600000,2018-08-07,21.9978
1533945600,2018-08-11,219.6546
1534032000,2018-08-12,7.2576
1534118400,2018-08-13,-1145.1882
1534377600,2018-08-16,-12.0292
1534464000,2018-08-17,58.1931
1534723200,2018-08-20,3.596
1534809600,2018-08-21,225.264
1534982400,2018-08-23,358.546
1535155200,2018-08-25,70.0284
1535241600,2018-08-26,15.1158
1535328000,2018-08-27,3.6878
1535673600,2018-08-31,300.9767
1535846400,2018-09-02,757.4112
1535932800,2018-09-03,8.8624
1536019200,2018-09-04,9.7028
1536105600,2018-09-05,-17.9172
1536278400,2018-09-07,7.1372
1536364800,2018-09-08,19.2549
1536451200,2018-09-09,88.4134
1536537600,2018-09-10,1.3622
1536624000,2018-09-11,168.9026
1536796800,2018-09-13,2.786
1536883200,2018-09-14,117.5134
1536969600,2018-09-15,59.4355
1537056000,2018-09-16,3.24
1537142400,2018-09-17,238.1896
1537228800,2018-09-18,349.1955
1537315200,2018-09-19,23.0136
1537488000,2018-09-21,15.5382
1537574400,2018-09-22,346.3588
1537660800,2018-09-23,158.2788
1537747200,2018-09-24,188.1284
1537833600,2018-09-25,47.9385
1537920000,2018-09-26,-57.6312
1538092800,2018-09-28,3.6288
1538179200,2018-09-29,-54.882
1538438400,2018-10-02,-1031.3817
1538524800,2018-10-03,6.5632
1538870400,2018-10-07,18.1743
1539043200,2018-10-09,3.5152
1539302400,2018-10-12,2.6892
1539388800,2018-10-13,468.2521
1539648000,2018-10-16,-907.0979
1539907200,2018-10-19,-1306.5504
1539993600,2018-10-20,107.6948
1540080000,2018-10-21,49.8966
1540252800,2018-10-23,107.985
1540339200,2018-10-24,5.256
1540512000,2018-10-26,173.8755
1540598400,2018-10-27,17.2347
1540684800,2018-10-28,2.3374
1540857600,2018-10-30,38.321
1541116800,2018-11-02,831.0853
1541203200,2018-11-03,367.9085
1541289600,2018-11-04,-3911.742
1541462400,2018-11-06,1.3486
1541721600,2018-11-09,69.5932
1541808000,2018-11-10,-7.68
1541894400,2018-11-11,144.738
1541980800,2018-11-12,9.352
1542067200,2018-11-13,-35.5198
1542240000,2018-11-15,55.016
1542412800,2018-11-17,298.3814
1542499200,2018-11-18,49.7682
1542585600,2018-11-19,243.6376
1542672000,2018-11-20,-7.5009
1542931200,2018-11-23,20.7748
1543017600,2018-11-24,577.618
1543104000,2018-11-25,110.9757
1543190400,2018-11-26,3.7236
1543276800,2018-11-27,5.1249
1543449600,2018-11-29,67.831
1543536000,2018-11-30,-519.2415
1543708800,2018-12-02,152.0361
1543795200,2018-12-03,-0.523999999999999
1543881600,2018-12-04,-272.58
1544140800,2018-12-07,138.717
1544313600,2018-12-09,764.8837
1544400000,2018-12-10,290.7813
1544486400,2018-12-11,-447.3414
1544745600,2018-12-14,78.8145
1545004800,2018-12-17,238.6542
1545091200,2018-12-18,1.4256
1545177600,2018-12-19,33.3124
1545350400,2018-12-21,38.9136
1545436800,2018-12-22,-182.1382
1545523200,2018-12-23,252.8139
1545609600,2018-12-24,300.5338
1545696000,2018-12-25,457.0873
1545955200,2018-12-28,-12.9568
1546041600,2018-12-29,494.8649
